place_name,boat_number,feature,feature_phase,bin,n,baseline_n,win_rate_pct,baseline_win_rate_pct,win_delta_pp,win_lift,win_label,top3_rate_pct,baseline_top3_rate_pct,top3_delta_pp,top3_lift,top3_label,overall_label,score_head,score_axis
びわこ,6,isshu_diff,preview,-0.10以下,2051,7815,1.2677,2.3033,-1.0356,0.5504,中立,17.6499,23.7748,-6.1249,0.7424,デバフ,デバフ,-1.1909,-7.0436
びわこ,6,isshu_rank_calc,preview,1位,370,7815,5.9459,2.3033,3.6427,2.5815,バフ,38.9189,23.7748,15.1441,1.637,超バフ,超バフ,3.8248,15.9013
びわこ,6,isshu_rank_calc,preview,2位,519,7815,2.3121,2.3033,0.0089,1.0039,中立,32.1773,23.7748,8.4025,1.3534,バフ,バフ,0.0093,8.8226
びわこ,6,isshu_rank_calc,preview,3位,652,7815,2.6074,2.3033,0.3041,1.132,中立,27.6074,23.7748,3.8326,1.1612,中立,中立,0.3193,4.0242
びわこ,6,isshu_rank_calc,preview,4-6位,2556,7815,1.2911,2.3033,-1.0122,0.5605,中立,19.2097,23.7748,-4.5651,0.808,中立,中立,-1.0628,-4.7933
びわこ,6,makurare_pct_year,morning,<20,7806,7815,2.3059,2.3033,0.0027,1.0012,中立,23.7894,23.7748,0.0146,1.0006,中立,中立,0.0017,0.0095
びわこ,6,makuri_pct_year,morning,20-30,13,7815,15.3846,2.3033,13.0814,6.6795,サンプル不足,30.7692,23.7748,6.9944,1.2942,サンプル不足,サンプル不足,7.1947,3.8469
びわこ,6,makuri_pct_year,morning,<20,7793,7815,2.2841,2.3033,-0.0192,0.9917,中立,23.7777,23.7748,0.003,1.0001,中立,中立,-0.0105,0.0016
びわこ,6,makurizashi_pct_year,morning,<20,7806,7815,2.3059,2.3033,0.0027,1.0012,中立,23.7894,23.7748,0.0146,1.0006,中立,中立,0.0015,0.008
びわこ,6,mawariashi_diff,preview,+0.05-0.10,266,7815,3.3835,2.3033,1.0802,1.469,中立,34.2105,23.7748,10.4357,1.4389,超バフ,超バフ,0.9182,8.8704
びわこ,6,mawariashi_diff,preview,+0.10-0.15,142,7815,1.4085,2.3033,-0.8948,0.6115,中立,31.6901,23.7748,7.9153,1.3329,バフ,バフ,-0.7606,6.728
びわこ,6,mawariashi_diff,preview,+0.15以上,184,7815,3.8043,2.3033,1.5011,1.6517,中立,36.9565,23.7748,13.1817,1.5544,超バフ,超バフ,1.2759,11.2045
びわこ,6,mawariashi_diff,preview,-0.05-+0.05,824,7815,3.1553,2.3033,0.8521,1.3699,中立,27.6699,23.7748,3.8951,1.1638,中立,中立,0.7243,3.3108
びわこ,6,mawariashi_diff,preview,-0.10--0.05,562,7815,2.4911,2.3033,0.1878,1.0816,中立,25.089,23.7748,1.3142,1.0553,中立,中立,0.1597,1.117
びわこ,6,mawariashi_diff,preview,-0.10以下,2250,7815,1.3333,2.3033,-0.9699,0.5789,中立,19.2,23.7748,-4.5748,0.8076,中立,中立,-0.8244,-3.8886
びわこ,6,mawariashi_rank_calc,preview,1位,128,7815,5.4688,2.3033,3.1655,2.3743,バフ,38.2812,23.7748,14.5065,1.6102,超バフ,超バフ,2.6907,12.3305
びわこ,6,mawariashi_rank_calc,preview,2位,335,7815,1.791,2.3033,-0.5122,0.7776,中立,32.5373,23.7748,8.7625,1.3686,バフ,バフ,-0.4354,7.4481
びわこ,6,mawariashi_rank_calc,preview,3位,558,7815,3.405,2.3033,1.1018,1.4783,中立,29.3907,23.7748,5.6159,1.2362,バフ,バフ,0.9365,4.7735
びわこ,6,mawariashi_rank_calc,preview,4-6位,3207,7815,1.7462,2.3033,-0.5571,0.7581,中立,21.2972,23.7748,-2.4776,0.8958,中立,中立,-0.4735,-2.106
びわこ,6,nige_pct_year,morning,<20,7806,7815,2.3059,2.3033,0.0027,1.0012,中立,23.7894,23.7748,0.0146,1.0006,中立,中立,0.0023,0.0124
びわこ,6,odds_prediction_pct,morning,20-30,112,7815,25.0,2.3033,22.6967,10.8542,超バフ,73.2143,23.7748,49.4395,3.0795,超バフ,超バフ,11.25,15.0
びわこ,6,odds_prediction_pct,morning,30-40,31,7815,25.8065,2.3033,23.5032,11.2043,サンプル不足,74.1935,23.7748,50.4188,3.1207,サンプル不足,サンプル不足,11.25,15.0
びわこ,6,odds_prediction_pct,morning,40-50,9,7815,33.3333,2.3033,31.0301,14.4722,サンプル不足,66.6667,23.7748,42.8919,2.8041,サンプル不足,サンプル不足,11.25,15.0
びわこ,6,odds_prediction_pct,morning,50-60,3,7815,100.0,2.3033,97.6967,43.4167,サンプル不足,100.0,23.7748,76.2252,4.2061,サンプル不足,サンプル不足,11.25,15.0
びわこ,6,odds_prediction_pct,morning,<20,7577,7815,1.8081,2.3033,-0.4952,0.785,中立,22.8191,23.7748,-0.9557,0.9598,中立,中立,-0.3714,-0.7168
びわこ,6,sasare_pct_year,morning,<20,7806,7815,2.3059,2.3033,0.0027,1.0012,中立,23.7894,23.7748,0.0146,1.0006,中立,中立,0.0017,0.0095
びわこ,6,sashi_pct_year,morning,<20,7806,7815,2.3059,2.3033,0.0027,1.0012,中立,23.7894,23.7748,0.0146,1.0006,中立,中立,0.0015,0.008
びわこ,6,st_rank_general,morning,2-3,447,7815,4.0268,2.3033,1.7236,1.7483,中立,35.123,23.7748,11.3483,1.4773,超バフ,超バフ,1.465,9.646
びわこ,6,st_rank_general,morning,3-4,1638,7815,2.1978,2.3033,-0.1055,0.9542,中立,24.0537,23.7748,0.2789,1.0117,中立,中立,-0.0896,0.2371
びわこ,6,st_rank_general,morning,4-5,1018,7815,1.3752,2.3033,-0.928,0.5971,中立,19.8428,23.7748,-3.932,0.8346,中立,中立,-0.7888,-3.3422
びわこ,6,st_rank_general,morning,5+,109,7815,0.0,2.3033,-2.3033,0.0,中立,7.3394,23.7748,-16.4353,0.3087,超デバフ,超デバフ,-1.9578,-13.97
びわこ,6,st_rank_general,morning,<=2,15,7815,6.6667,2.3033,4.3634,2.8944,サンプル不足,60.0,23.7748,36.2252,2.5237,サンプル不足,サンプル不足,3.7089,17.0
びわこ,6,st_time_avg_general,morning,0.12-0.14,258,7815,4.2636,2.3033,1.9603,1.8511,中立,34.1085,23.7748,10.3337,1.4347,超バフ,超バフ,1.2742,6.7169
びわこ,6,st_time_avg_general,morning,0.14-0.16,582,7815,2.2337,2.3033,-0.0696,0.9698,中立,32.1306,23.7748,8.3558,1.3515,バフ,バフ,-0.0452,5.4313
びわこ,6,st_time_avg_general,morning,0.16-0.18,903,7815,2.3256,2.3033,0.0223,1.0097,中立,24.9169,23.7748,1.1422,1.048,中立,中立,0.0145,0.7424
びわこ,6,st_time_avg_general,morning,0.18+,1429,7815,1.3296,2.3033,-0.9737,0.5773,中立,17.2848,23.7748,-6.49,0.727,デバフ,デバフ,-0.6329,-4.2185
びわこ,6,st_time_avg_general,morning,<=0.12,55,7815,9.0909,2.3033,6.7876,3.947,サンプル不足,41.8182,23.7748,18.0434,1.7589,サンプル不足,サンプル不足,4.412,11.7282
びわこ,6,start_tenji_rank,preview,1位,1378,7815,3.2656,2.3033,0.9623,1.4178,中立,27.7213,23.7748,3.9465,1.166,中立,中立,0.7699,3.1572
びわこ,6,start_tenji_rank,preview,2位,1254,7815,2.7911,2.3033,0.4878,1.2118,中立,25.9968,23.7748,2.222,1.0935,中立,中立,0.3902,1.7776
びわこ,6,start_tenji_rank,preview,3位,1311,7815,2.5934,2.3033,0.2902,1.126,中立,26.2395,23.7748,2.4647,1.1037,中立,中立,0.2321,1.9718
びわこ,6,start_tenji_rank,preview,4-6位,3807,7815,1.7074,2.3033,-0.5959,0.7413,中立,20.7775,23.7748,-2.9973,0.8739,中立,中立,-0.4767,-2.3978
びわこ,6,start_tenji_time,preview,-0.05-0.05,2431,7815,2.6738,2.3033,0.3705,1.1609,中立,25.4216,23.7748,1.6468,1.0693,中立,中立,0.2594,1.1528
びわこ,6,start_tenji_time,preview,0.05-0.10,1446,7815,2.4896,2.3033,0.1864,1.0809,中立,25.1729,23.7748,1.3981,1.0588,中立,中立,0.1305,0.9787
びわこ,6,start_tenji_time,preview,0.10-0.15,1356,7815,1.8437,2.3033,-0.4596,0.8005,中立,21.2389,23.7748,-2.5359,0.8933,中立,中立,-0.3217,-1.7751
びわこ,6,start_tenji_time,preview,0.15+,1745,7815,1.7192,2.3033,-0.5841,0.7464,中立,20.9169,23.7748,-2.8579,0.8798,中立,中立,-0.4088,-2.0005
びわこ,6,start_tenji_time,preview,F側<=-0.05,837,7815,2.8674,2.3033,0.5641,1.2449,中立,26.6428,23.7748,2.868,1.1206,中立,中立,0.3949,2.0076
びわこ,6,super_slit_alert,preview,false,7682,7815,2.1999,2.3033,-0.1033,0.9551,中立,23.4835,23.7748,-0.2913,0.9877,中立,中立,-0.1343,-0.3787
びわこ,6,super_slit_alert,preview,true,133,7815,8.2707,2.3033,5.9674,3.5909,バフ,40.6015,23.7748,16.8267,1.7078,超バフ,超バフ,7.7576,21.8747
びわこ,6,tenji_diff,preview,+0.05-0.10,871,7815,5.0517,2.3033,2.7484,2.1933,中立,30.0804,23.7748,6.3056,1.2652,バフ,バフ,3.0232,6.9361
びわこ,6,tenji_diff,preview,+0.10-0.15,162,7815,8.642,2.3033,6.3387,3.7521,超バフ,35.8025,23.7748,12.0277,1.5059,超バフ,超バフ,6.9726,13.2304
びわこ,6,tenji_diff,preview,+0.15以上,18,7815,22.2222,2.3033,19.919,9.6481,サンプル不足,44.4444,23.7748,20.6697,1.8694,サンプル不足,サンプル不足,16.5,22.0
びわこ,6,tenji_diff,preview,-0.05-+0.05,5143,7815,1.8861,2.3033,-0.4172,0.8189,中立,23.9354,23.7748,0.1607,1.0068,中立,中立,-0.4589,0.1767
びわこ,6,tenji_diff,preview,-0.10--0.05,1310,7815,1.2977,2.3033,-1.0056,0.5634,中立,18.4733,23.7748,-5.3015,0.777,デバフ,デバフ,-1.1061,-5.8317
びわこ,6,tenji_diff,preview,-0.10以下,311,7815,1.2862,2.3033,-1.0171,0.5584,中立,18.328,23.7748,-5.4468,0.7709,デバフ,デバフ,-1.1188,-5.9915
びわこ,6,tenji_rank_calc,preview,1位,925,7815,5.5135,2.3033,3.2103,2.3938,バフ,30.1622,23.7748,6.3874,1.2687,バフ,バフ,3.2103,6.3874
びわこ,6,tenji_rank_calc,preview,2位,1045,7815,3.6364,2.3033,1.3331,1.5788,中立,27.177,23.7748,3.4022,1.1431,中立,中立,1.3331,3.4022
びわこ,6,tenji_rank_calc,preview,3位,1157,7815,2.1608,2.3033,-0.1425,0.9381,中立,26.6206,23.7748,2.8458,1.1197,中立,中立,-0.1425,2.8458
びわこ,6,tenji_rank_calc,preview,4-6位,4688,7815,1.4078,2.3033,-0.8954,0.6112,中立,21.0538,23.7748,-2.721,0.8855,中立,中立,-0.8954,-2.721
びわこ,6,tilt,preview,-0.5以下,3085,7815,2.1718,2.3033,-0.1315,0.9429,中立,23.1767,23.7748,-0.5981,0.9748,中立,中立,-0.0394,-0.1794
びわこ,6,tilt,preview,0,4078,7815,2.1824,2.3033,-0.1208,0.9475,中立,23.59,23.7748,-0.1848,0.9922,中立,中立,-0.0362,-0.0554
びわこ,6,tilt,preview,0-0.5,468,7815,2.3504,2.3033,0.0472,1.0205,中立,25.8547,23.7748,2.0799,1.0875,中立,中立,0.0141,0.624
びわこ,6,tilt,preview,0.5超,184,7815,7.0652,2.3033,4.762,3.0675,バフ,32.6087,23.7748,8.8339,1.3716,バフ,バフ,1.4286,2.6502
びわこ,6,wave_height,morning,2-4cm,4242,7815,2.2395,2.3033,-0.0638,0.9723,中立,23.8331,23.7748,0.0583,1.0025,中立,中立,-0.0223,0.0204
びわこ,6,wave_height,morning,4-6cm,1299,7815,2.5404,2.3033,0.2372,1.103,中立,23.6336,23.7748,-0.1412,0.9941,中立,中立,0.083,-0.0494
びわこ,6,wave_height,morning,6cm+,410,7815,1.9512,2.3033,-0.352,0.8472,中立,20.9756,23.7748,-2.7992,0.8823,中立,中立,-0.1232,-0.9797
びわこ,6,wave_height,morning,<2cm,1864,7815,2.3605,2.3033,0.0573,1.0249,中立,24.3562,23.7748,0.5814,1.0245,中立,中立,0.02,0.2035
びわこ,6,wind_speed,morning,2-4m,3742,7815,2.4586,2.3033,0.1553,1.0674,中立,23.7306,23.7748,-0.0442,0.9981,中立,中立,0.0544,-0.0155
びわこ,6,wind_speed,morning,4-6m,1714,7815,2.217,2.3033,-0.0862,0.9626,中立,22.7538,23.7748,-1.021,0.9571,中立,中立,-0.0302,-0.3573
びわこ,6,wind_speed,morning,6m+,288,7815,1.7361,2.3033,-0.5672,0.7538,中立,25.6944,23.7748,1.9197,1.0807,中立,中立,-0.1985,0.6719
びわこ,6,wind_speed,morning,<2m,2071,7815,2.1729,2.3033,-0.1304,0.9434,中立,24.4326,23.7748,0.6578,1.0277,中立,中立,-0.0456,0.2302
三国,1,ai_3ren_pct,morning,20-30,26,7920,11.5385,54.154,-42.6156,0.2131,サンプル不足,26.9231,81.3258,-54.4027,0.3311,サンプル不足,サンプル不足,-15.0,-20.0
三国,1,ai_3ren_pct,morning,30-40,86,7920,12.7907,54.154,-41.3633,0.2362,超デバフ,31.3953,81.3258,-49.9304,0.386,超デバフ,超デバフ,-15.0,-20.0
三国,1,ai_3ren_pct,morning,40-50,206,7920,16.5049,54.154,-37.6492,0.3048,超デバフ,48.5437,81.3258,-32.7821,0.5969,超デバフ,超デバフ,-15.0,-20.0
三国,1,ai_3ren_pct,morning,50-60,479,7920,21.9207,54.154,-32.2334,0.4048,超デバフ,53.8622,81.3258,-27.4635,0.6623,超デバフ,超デバフ,-15.0,-20.0
三国,1,ai_3ren_pct,morning,60+,7031,7920,58.0714,54.154,3.9174,1.0723,中立,84.9381,81.3258,3.6124,1.0444,中立,中立,3.9174,3.6124
三国,1,ai_3ren_pct,morning,<20,3,7920,0.0,54.154,-54.154,0.0,サンプル不足,0.0,81.3258,-81.3258,0.0,サンプル不足,サンプル不足,-15.0,-20.0
三国,1,ai_plus,morning,100-120,410,7920,24.1463,54.154,-30.0077,0.4459,超デバフ,58.2927,81.3258,-23.0331,0.7168,超デバフ,超デバフ,-17.25,-23.0
三国,1,ai_plus,morning,120-140,813,7920,29.2743,54.154,-24.8797,0.5406,超デバフ,63.3456,81.3258,-17.9801,0.7789,超デバフ,超デバフ,-17.25,-20.6771
三国,1,ai_plus,morning,140+,6367,7920,60.6094,54.154,6.4554,1.1192,バフ,86.54,81.3258,5.2142,1.0641,中立,バフ,7.4237,5.9963
三国,1,ai_plus,morning,60-80,61,7920,18.0328,54.154,-36.1213,0.333,サンプル不足,40.9836,81.3258,-40.3422,0.5039,サンプル不足,サンプル不足,-17.25,-23.0
三国,1,ai_plus,morning,80-100,134,7920,17.9104,54.154,-36.2436,0.3307,超デバフ,44.7761,81.3258,-36.5496,0.5506,超デバフ,超デバフ,-17.25,-23.0
三国,1,ai_plus,morning,<60,34,7920,8.8235,54.154,-45.3305,0.1629,サンプル不足,29.4118,81.3258,-51.914,0.3617,サンプル不足,サンプル不足,-17.25,-23.0
三国,1,ai_plus_rank,morning,1位,6062,7920,61.8938,54.154,7.7397,1.1429,バフ,87.166,81.3258,5.8402,1.0718,中立,バフ,8.9007,6.7162
三国,1,ai_plus_rank,morning,2位,1013,7920,32.3791,54.154,-21.775,0.5979,超デバフ,68.1145,81.3258,-13.2112,0.8376,デバフ,超デバフ,-17.25,-15.1929
三国,1,ai_plus_rank,morning,3位,460,7920,23.6957,54.154,-30.4584,0.4376,超デバフ,55.8696,81.3258,-25.4562,0.687,超デバフ,超デバフ,-17.25,-23.0
三国,1,ai_plus_rank,morning,4-6位,284,7920,15.8451,54.154,-38.309,0.2926,超デバフ,45.0704,81.3258,-36.2553,0.5542,超デバフ,超デバフ,-17.25,-23.0
三国,1,ai_prediction_pct,morning,20-30,673,7920,24.3685,54.154,-29.7855,0.45,超デバフ,58.6924,81.3258,-22.6333,0.7217,超デバフ,超デバフ,-14.25,-19.0
三国,1,ai_prediction_pct,morning,30-40,872,7920,36.8119,54.154,-17.3421,0.6798,超デバフ,69.2661,81.3258,-12.0597,0.8517,デバフ,超デバフ,-14.25,-11.4567
三国,1,ai_prediction_pct,morning,40-50,1011,7920,44.7082,54.154,-9.4458,0.8256,デバフ,77.9426,81.3258,-3.3831,0.9584,中立,デバフ,-8.9735,-3.214
三国,1,ai_prediction_pct,morning,50-60,1169,7920,55.0898,54.154,0.9358,1.0173,中立,85.2866,81.3258,3.9608,1.0487,中立,中立,0.889,3.7628
三国,1,ai_prediction_pct,morning,60+,3675,7920,70.4762,54.154,16.3222,1.3014,超バフ,92.2177,81.3258,10.8919,1.1339,バフ,超バフ,14.25,10.3473
三国,1,ai_prediction_pct,morning,<20,431,7920,15.0812,54.154,-39.0728,0.2785,超デバフ,44.3155,81.3258,-37.0102,0.5449,超デバフ,超デバフ,-14.25,-19.0
三国,1,chokusen_diff,preview,+0.05-0.10,925,7920,58.3784,54.154,4.2243,1.078,中立,84.4324,81.3258,3.1067,1.0382,中立,中立,3.1683,2.33
三国,1,chokusen_diff,preview,+0.10-0.15,202,7920,57.4257,54.154,3.2717,1.0604,中立,84.1584,81.3258,2.8327,1.0348,中立,中立,2.4538,2.1245
三国,1,chokusen_diff,preview,+0.15以上,28,7920,60.7143,54.154,6.5602,1.1211,サンプル不足,85.7143,81.3258,4.3885,1.054,サンプル不足,サンプル不足,4.9202,3.2914
三国,1,chokusen_diff,preview,-0.05-+0.05,2787,7920,52.4937,54.154,-1.6603,0.9693,中立,81.019,81.3258,-0.3067,0.9962,中立,中立,-1.2452,-0.2301
三国,1,chokusen_diff,preview,-0.10--0.05,363,7920,45.4545,54.154,-8.6995,0.8394,デバフ,75.4821,81.3258,-5.8437,0.9281,中立,デバフ,-6.5246,-4.3827
三国,1,chokusen_diff,preview,-0.10以下,85,7920,37.6471,54.154,-16.507,0.6952,超デバフ,63.5294,81.3258,-17.7963,0.7812,超デバフ,超デバフ,-11.25,-13.3473
三国,1,chokusen_rank_calc,preview,1位,1218,7920,58.3744,54.154,4.2203,1.0779,中立,84.2365,81.3258,2.9107,1.0358,中立,中立,3.1653,2.183
三国,1,chokusen_rank_calc,preview,2位,944,7920,56.1441,54.154,1.99,1.0367,中立,82.2034,81.3258,0.8776,1.0108,中立,中立,1.4925,0.6582
三国,1,chokusen_rank_calc,preview,3位,722,7920,51.5235,54.154,-2.6305,0.9514,中立,79.6399,81.3258,-1.6859,0.9793,中立,中立,-1.9729,-1.2644
三国,1,chokusen_rank_calc,preview,4-6位,1506,7920,47.8088,54.154,-6.3453,0.8828,デバフ,78.6189,81.3258,-2.7069,0.9667,中立,デバフ,-4.759,-2.0302
三国,1,combo_diff,preview,+0.05-0.10,168,7920,48.2143,54.154,-5.9398,0.8903,デバフ,77.9762,81.3258,-3.3496,0.9588,中立,デバフ,-7.4247,-4.187
三国,1,combo_diff,preview,+0.10-0.15,192,7920,53.125,54.154,-1.029,0.981,中立,82.8125,81.3258,1.4867,1.0183,中立,中立,-1.2863,1.8584
三国,1,combo_diff,preview,+0.15以上,2914,7920,56.3143,54.154,2.1603,1.0399,中立,84.0082,81.3258,2.6825,1.033,中立,中立,2.7004,3.3531
三国,1,combo_diff,preview,-0.05-+0.05,277,7920,48.3755,54.154,-5.7786,0.8933,デバフ,75.4513,81.3258,-5.8745,0.9278,中立,デバフ,-7.2232,-7.3431
三国,1,combo_diff,preview,-0.10--0.05,117,7920,43.5897,54.154,-10.5643,0.8049,デバフ,74.359,81.3258,-6.9668,0.9143,中立,デバフ,-13.2054,-8.7085
三国,1,combo_diff,preview,-0.10以下,484,7920,43.8017,54.154,-10.3524,0.8088,デバフ,70.2479,81.3258,-11.0778,0.8638,デバフ,デバフ,-12.9405,-13.8473
三国,1,general_3ren_pct,morning,20-30,26,7920,19.2308,54.154,-34.9233,0.3551,サンプル不足,46.1538,81.3258,-35.1719,0.5675,サンプル不足,サンプル不足,-15.0,-20.0
三国,1,general_3ren_pct,morning,30-40,69,7920,28.9855,54.154,-25.1685,0.5352,サンプル不足,50.7246,81.3258,-30.6011,0.6237,サンプル不足,サンプル不足,-15.0,-20.0
三国,1,general_3ren_pct,morning,40-50,130,7920,22.3077,54.154,-31.8463,0.4119,超デバフ,60.7692,81.3258,-20.5565,0.7472,超デバフ,超デバフ,-15.0,-20.0
三国,1,general_3ren_pct,morning,50-60,370,7920,29.4595,54.154,-24.6946,0.544,超デバフ,62.1622,81.3258,-19.1636,0.7644,超デバフ,超デバフ,-15.0,-19.1636
三国,1,general_3ren_pct,morning,60+,7287,7920,56.5802,54.154,2.4262,1.0448,中立,83.3265,81.3258,2.0007,1.0246,中立,中立,2.4262,2.0007
三国,1,general_3ren_pct,morning,<20,26,7920,3.8462,54.154,-50.3079,0.071,サンプル不足,30.7692,81.3258,-50.5565,0.3783,サンプル不足,サンプル不足,-15.0,-20.0
三国,1,isshu_diff,preview,+0.05-0.10,188,7920,55.8511,54.154,1.697,1.0313,中立,81.9149,81.3258,0.5891,1.0072,中立,中立,1.9516,0.6775
三国,1,isshu_diff,preview,+0.10-0.15,212,7920,52.3585,54.154,-1.7955,0.9668,中立,82.5472,81.3258,1.2214,1.015,中立,中立,-2.0649,1.4046
三国,1,isshu_diff,preview,+0.15以上,2877,7920,55.822,54.154,1.668,1.0308,中立,83.594,81.3258,2.2683,1.0279,中立,中立,1.9182,2.6085
三国,1,isshu_diff,preview,-0.05-+0.05,282,7920,45.7447,54.154,-8.4094,0.8447,デバフ,73.4043,81.3258,-7.9215,0.9026,中立,デバフ,-9.6708,-9.1097
三国,1,isshu_diff,preview,-0.10--0.05,124,7920,45.9677,54.154,-8.1863,0.8488,デバフ,75.0,81.3258,-6.3258,0.9222,中立,デバフ,-9.4142,-7.2746
三国,1,isshu_diff,preview,-0.10以下,469,7920,45.4158,54.154,-8.7383,0.8386,デバフ,72.4947,81.3258,-8.8311,0.8914,デバフ,デバフ,-10.049,-10.1558
三国,1,isshu_rank_calc,preview,1位,1892,7920,58.5624,54.154,4.4083,1.0814,中立,85.4123,81.3258,4.0865,1.0502,中立,中立,4.6287,4.2908
三国,1,isshu_rank_calc,preview,2位,916,7920,52.2926,54.154,-1.8615,0.9656,中立,81.9869,81.3258,0.6611,1.0081,中立,中立,-1.9545,0.6942
三国,1,isshu_rank_calc,preview,3位,569,7920,50.4394,54.154,-3.7147,0.9314,中立,77.5044,81.3258,-3.8214,0.953,中立,中立,-3.9004,-4.0124
三国,1,isshu_rank_calc,preview,4-6位,775,7920,44.7742,54.154,-9.3798,0.8268,デバフ,73.0323,81.3258,-8.2935,0.898,デバフ,デバフ,-9.8488,-8.7082
三国,1,makurare_pct_year,morning,20-30,1306,7920,42.0368,54.154,-12.1173,0.7762,超デバフ,74.8851,81.3258,-6.4406,0.9208,中立,超デバフ,-7.8762,-4.1864
三国,1,makurare_pct_year,morning,30-40,413,7920,34.8668,54.154,-19.2872,0.6438,超デバフ,65.6174,81.3258,-15.7083,0.8068,デバフ,超デバフ,-9.75,-10.2104
三国,1,makurare_pct_year,morning,40-50,122,7920,28.6885,54.154,-25.4655,0.5298,超デバフ,55.7377,81.3258,-25.5881,0.6854,超デバフ,超デバフ,-9.75,-13.0
三国,1,makurare_pct_year,morning,50-60,47,7920,25.5319,54.154,-28.6221,0.4715,サンプル不足,55.3191,81.3258,-26.0066,0.6802,サンプル不足,サンプル不足,-9.75,-13.0
三国,1,makurare_pct_year,morning,60+,31,7920,19.3548,54.154,-34.7992,0.3574,サンプル不足,48.3871,81.3258,-32.9387,0.595,サンプル不足,サンプル不足,-9.75,-13.0
三国,1,makurare_pct_year,morning,<20,5989,7920,59.1251,54.154,4.971,1.0918,中立,84.7888,81.3258,3.463,1.0426,中立,中立,3.2312,2.251
三国,1,makuri_pct_year,morning,<20,7908,7920,54.2109,54.154,0.0569,1.0011,中立,81.3859,81.3258,0.0602,1.0007,中立,中立,0.0313,0.0331
三国,1,makurizashi_pct_year,morning,<20,7908,7920,54.2109,54.154,0.0569,1.0011,中立,81.3859,81.3258,0.0602,1.0007,中立,中立,0.0313,0.0331
三国,1,mawariashi_diff,preview,+0.05-0.10,546,7920,50.5495,54.154,-3.6046,0.9334,中立,78.5714,81.3258,-2.7543,0.9661,中立,中立,-3.0639,-2.3412
三国,1,mawariashi_diff,preview,+0.10-0.15,651,7920,51.9201,54.154,-2.2339,0.9587,中立,81.7204,81.3258,0.3947,1.0049,中立,中立,-1.8988,0.3355
三国,1,mawariashi_diff,preview,+0.15以上,1912,7920,58.0544,54.154,3.9004,1.072,中立,84.8849,81.3258,3.5592,1.0438,中立,中立,3.3153,3.0253
三国,1,mawariashi_diff,preview,-0.05-+0.05,760,7920,50.1316,54.154,-4.0225,0.9257,中立,78.1579,81.3258,-3.1679,0.961,中立,中立,-3.4191,-2.6927
三国,1,mawariashi_diff,preview,-0.10--0.05,215,7920,51.6279,54.154,-2.5261,0.9534,中立,80.9302,81.3258,-0.3955,0.9951,中立,中立,-2.1472,-0.3362
三国,1,mawariashi_diff,preview,-0.10以下,306,7920,38.2353,54.154,-15.9187,0.706,超デバフ,68.3007,81.3258,-13.0251,0.8398,デバフ,超デバフ,-12.75,-11.0713
三国,1,mawariashi_rank_calc,preview,1位,1988,7920,57.2435,54.154,3.0894,1.057,中立,84.1046,81.3258,2.7789,1.0342,中立,中立,2.626,2.362
三国,1,mawariashi_rank_calc,preview,2位,911,7920,52.4698,54.154,-1.6842,0.9689,中立,81.5587,81.3258,0.233,1.0029,中立,中立,-1.4316,0.198
三国,1,mawariashi_rank_calc,preview,3位,596,7920,51.3423,54.154,-2.8118,0.9481,中立,79.1946,81.3258,-2.1311,0.9738,中立,中立,-2.39,-1.8115
三国,1,mawariashi_rank_calc,preview,4-6位,895,7920,45.9218,54.154,-8.2323,0.848,デバフ,75.3073,81.3258,-6.0185,0.926,中立,デバフ,-6.9974,-5.1157
三国,1,nige_pct_year,morning,20-30,641,7920,31.0452,54.154,-23.1088,0.5733,超デバフ,67.2387,81.3258,-14.0871,0.8268,デバフ,超デバフ,-12.75,-11.974
三国,1,nige_pct_year,morning,30-40,941,7920,38.2572,54.154,-15.8969,0.7065,超デバフ,68.9692,81.3258,-12.3566,0.8481,デバフ,超デバフ,-12.75,-10.5031
